487,-202797,-1835.0209,-3191,-17446.1299
488,62955,1880.1511,3371,11120.8711
489,-325180,-3219.7534,-5403,-28663.3802
490,175805,2261.9152,3690,20495.7728
491,-54051,1427.2977,2330,8087.5486
492,-43471,-165.4524,-281,-3367.3221
493,862001,5508.2171,7414,58438.3002
494,-80334,161.2036,276,-3244.8007
496,319318,4676.5867,6603,34360.2828
500,437364,4525.9360,6719,39147.1574
503,147512,3498.1893,5518,21033.6134
506,169865,3095.2909,5109,22178.3899
508,146504,3889.3672,5467,22362.3002
511,54290,2334.3344,3603,11130.3653
512,151353,3080.5853,5497,20070.3886
513,360936,4461.2147,6715,35523.3963
514,-193293,-2662.2945,-4577,-20556.5139
515,303066,4397.9907,6747,32593.5483
516,244051,4301.1128,6360,29338.6727
528,38135,1741.9331,3131,8696.8691
529,-11840,-83.8469,-138,-1262.6118
530,-4686,-24.5815,-11,-567.2245
531,0,0.0000,0,0.0000
532,-8671,751.5972,1440,2193.6024
533,57961,2241.5614,3797,11855.9740
534,-12095,1782.2218,2898,9031.6821
536,339427,2873.2437,5081,28121.5919
593,138918,3042.4910,5218,18977.2168
594,-78367,-621.8188,-1113,-6769.5594
605,642424,5175.0043,7297,49049.5774
693,226070,3650.7386,5666,25815.3185
696,261202,4427.9624,6432,30479.8453
697,182895,4127.3051,5944,25245.3196
698,35427,1636.4193,2926,9878.0786
699,-24196,331.6946,694,-255.0424
749,33014,1503.9835,2882,6854.2462
750,313561,4468.9667,6820,33481.0885
751,333528,3855.4259,6385,32225.5160
836,6530,1118.4325,1880,4393.7065
755,76995,2644.5839,4531,14171.6722
762,-297712,-1605.6956,-2828,-19424.6595
763,-360174,-374.9287,-582,-12341.4792
764,49038,1766.9035,2940,9381.8787
766,767414,4052.4552,6329,47885.6389
767,1091674,4837.2128,6928,60825.7809
768,693874,5234.8728,7252,51729.8153
769,791736,5322.6485,7395,55384.8240
770,1826315,5915.1106,7617,85031.4543
771,-70929,-560.6683,-1070,-6161.5808
772,1462180,5231.3650,7243,72670.5360
788,26750,1589.1315,2840,7441.5523
793,2052976,5409.8755,7428,85689.7199
794,743515,5228.0553,7302,52715.0340
798,125102,2129.2628,3585,16031.4510
799,749165,4403.3482,6892,47909.1884
885,494049,3660.4418,6135,36589.9645
804,86141,2442.5355,4418,14486.2893
805,314032,2940.1774,5130,27012.5746
806,89594,2617.0794,4829,14413.1748
807,-12058,485.3672,980,739.6417
808,283578,2757.6831,4654,24747.7621
809,-48417,-545.0464,-1096,-5003.5286
810,-161278,-862.4179,-1580,-10895.5874
811,-207933,-1562.7273,-2858,-16307.8903
812,916773,4389.3848,6631,53801.4930
822,963656,5145.9123,7490,58712.9640
823,90822,2416.7117,4072,16392.5561
827,-450658,-4.0079,-29,-9864.2934
836,0,0.0000,0,0.0000
837,60172,2122.1261,4163,11329.5753
839,1367359,6272.4645,7634,76557.0826
840,1559060,6180.8205,7638,80621.4107
841,1425022,5862.3276,7582,75617.3898
842,995284,5815.6748,7476,63919.1103
843,630998,5146.4819,7309,48941.3018
844,460785,5254.8771,7183,42879.4649
847,812925,5335.5217,7383,54889.5060
848,701883,5361.3117,7320,51408.5486
849,-105172,1136.9867,1886,4544.3019
860,916959,5625.3164,7399,60858.5357
965,1335479,5315.7777,7444,69397.8342
865,-177,-15.9963,-21,-53.1404
866,190770,2843.9598,4799,21478.8899
976,138773,3074.4116,4845,19375.0883
975,555580,4013.9220,6733,40394.0551
875,50895,2259.0459,3721,10838.5910
876,2803692,5947.7840,7665,102418.9360
981,24945,1588.7618,2867,7603.3951
880,168888,2913.3282,4988,20419.4365
883,-104813,1042.9783,1775,2088.6152
884,-481360,-2358.9033,-4286,-28940.3778
885,0,0.0000,0,0.0000
886,-102471,-1041.6842,-1995,-9636.1428
887,-188744,-2035.2604,-3798,-17675.5538
888,-39197,478.3140,851,-36.1269
889,126424,2227.5201,3868,16603.0034
890,20585,1794.3530,3061,10864.1471
891,731598,4478.1765,6682,48501.6023
892,-36455,21.5981,53,-2155.7282
893,211449,3426.8184,6001,24359.4669
894,72898,1976.1111,3446,13114.8343
895,-83659,-436.7173,-810,-5990.2447
896,184288,3051.4207,5211,21336.6989
897,-36901,-132.9386,-186,-2827.1791
898,-151907,-2025.1888,-3488,-15899.2249
899,205108,2902.7109,4906,23749.2105
902,37408,1871.5851,3127,12517.7741
907,-71494,-524.9058,-998,-5916.1478
909,1922358,4747.8026,7115,77299.9031
916,110284,2474.0921,4306,15629.1716
917,130869,2878.2477,4978,18014.0995
918,206311,3431.5386,5545,24033.1189
919,129474,3162.5176,5186,18892.1760
921,302448,3913.8819,6198,30492.7748
922,0,0.0000,0,0.0000
923,-132425,-1271.3551,-2343,-11786.5276
927,1586458,4465.8080,6985,69262.6400
928,469788,4282.7561,6499,38933.0957
1039,4367,502.6553,1017,1638.9898
965,0,0.0000,0,0.0000
968,184170,3718.5003,5891,23783.2577
970,-102869,-1587.4962,-3076,-11890.2109
973,-49247,109.5973,209,-2374.2105
974,-85561,-208.6349,-362,-5267.0642
975,0,0.0000,0,0.0000
976,0,0.0000,0,0.0000
977,205873,3401.5936,5655,23804.5158
978,-18185,899.4083,1740,3943.2701
979,675102,4629.4276,6821,47770.6483
980,699653,5022.9589,7061,50533.1317
981,0,0.0000,0,0.0000
982,243264,3169.9119,5213,25364.2786
985,55522,2151.3802,4164,10823.5847
993,111594,2100.8972,3921,15044.1724
995,990282,5126.5852,7444,59640.0438
1002,8196,770.8662,1450,2752.3509
1009,-27901,-1215.6902,-1985,-5636.3307
1010,302902,3235.4795,5141,27716.0398
1011,-26940,-265.6733,-571,-2773.9008
1014,-421987,871.2414,1499,52.9998
1015,762616,5904.9714,7402,56840.1589
1025,175985,2461.6706,4059,19714.2949
1026,115878,2225.8165,3610,15560.9284
1027,95915,2218.8213,3893,14036.9296
1028,-39075,703.0691,1052,1043.5301
1029,738147,4459.5507,6946,47707.7474
1030,161871,3271.2001,5552,21287.5055
1037,-31327,-635.3635,-1216,-4285.1280
1038,269417,4146.1577,6264,29765.7510
1039,0,0.0000,0,0.0000
1040,2526,337.2363,638,1028.5398
1044,146241,2328.1148,3971,17235.1437
1064,-1490,-95.7323,-173,-373.3589
1077,-80506,-446.7246,-850,-6096.1902
1103,-143818,895.1829,1561,1733.2010
1104,721544,5295.7078,7261,52310.7403
1109,25539,1233.2787,2297,5533.1431
1120,3757,1394.6439,2488,6957.4801
1131,-233741,-1838.6923,-3212,-18527.0141
1140,345,28.2908,65,98.4029
1147,70227,2238.1179,3737,11980.4070
1171,208699,3303.4273,5256,23418.7841
1182,-315788,-2885.0736,-4789,-26670.8155
1194,50044,2060.4268,3696,9886.9921
1219,431170,4446.3367,6523,38135.2803
1220,218274,3541.0472,5454,25329.5936
1257,-46800,862.4154,1616,2244.6947
1260,178007,2588.8726,4512,20854.1382
1261,139300,2448.3053,4139,17627.5312
1262,222487,2756.5513,4632,22372.3194
1263,364539,3499.2542,5809,30866.0306
1264,125755,2062.0536,3675,14840.0853
1265,-112712,-1017.9256,-1935,-10088.8968
1266,577062,4735.7243,7044,44652.7965
1267,280754,4112.8371,6210,30056.5393
1269,452445,4781.6251,7085,40491.0966
1270,521725,5242.0034,7255,45130.4741
1271,-346339,-1346.3325,-2476,-19249.1756
1272,65028,2010.7395,3374,11377.2306
1273,-27075,-308.2041,-582,-2962.0226
1274,-77635,-849.1995,-1530,-7796.7965
1275,17790,1267.0891,2429,5799.3617
1306,-42652,-1986.9039,-2755,-8950.8156
1307,-27133,-1045.1896,-1815,-5156.0728
1308,-99074,-2556.5182,-3943,-14885.5984
1309,-85767,-243.3662,-387,-5322.2548
1310,-319,-22.0414,-45,-83.4828
1314,57014,1773.9689,3127,9826.9483
1321,142564,3068.7100,5057,19207.9114
1326,159334,2485.9492,4137,19889.3334
1333,1552784,5561.4216,7537,76114.5062
1372,216254,2798.8939,4767,23010.4234
1373,240679,3566.0234,5886,26383.1442
1375,-128472,-2754.2493,-4369,-17321.5807
1377,-288481,-434.4437,-779,-11275.4400
1396,-163410,-4080.2848,-5460,-24160.5009
1415,-100368,146.5376,125,-3959.6561
1418,-16622,240.1328,396,-326.5355
1419,-30276,-404.3825,-748,-3440.8863
1420,-165137,147.0258,235,-4781.4897
1421,-127898,-344.2991,-649,-7200.8293
1423,-84983,-536.2518,-1076,-6742.3469
1424,1698367,4482.1093,6837,70590.3977
1426,157603,2335.9717,4304,17501.1457
1427,172723,2500.4790,3989,18869.8482
1428,2406020,6055.4228,7650,96469.5575
1429,-96315,-86.6443,-176,-4664.1493
1434,-144562,-1090.1943,-2161,-11668.1219
1436,-100461,-702.5986,-1327,-8181.5091
1442,-105162,-1439.1400,-2524,-11300.2770
1443,191881,3699.2112,5620,23962.6365
1444,499648,3399.9647,5738,35330.5797
1445,-97327,-738.4671,-1391,-8025.2250
1450,1805,1053.3242,1795,4463.5409
1451,399423,3340.4387,5576,32294.0005
1452,23374,1263.2172,2370,5527.8885
1453,724590,5277.2842,7468,52328.3527
1454,52246,1761.3610,3235,9617.3850
1455,-155512,-1124.8375,-2042,-12162.0526
1456,20926,1148.4418,2214,4897.3243
1461,-105781,-491.6369,-866,-7348.8084
1466,-99905,-1136.3751,-2131,-9584.2385
1467,-23931,-65.6279,-141,-1686.2360
1486,-36341,175.6381,289,-1666.6241
1487,293030,3314.8463,5578,27659.2617
1505,4410,748.2026,1299,2830.3789
1506,0,0.0000,0,0.0000
1507,-383,-34.0964,-49,-114.1388
1510,117167,2855.8257,4926,17567.9127
1511,44622,1715.6127,3267,8764.3643
1512,707525,4051.0251,6364,44926.6998
1515,14722,986.2923,1932,3819.3434
1529,91705,2198.8406,3913,13629.4454
1531,18220,1290.0859,2451,6154.7277
1533,-12638,567.2838,1021,960.2625
1545,-154971,-394.3048,-649,-8154.9379
1547,5728,724.8003,1301,2422.8651
1583,21831,1547.4038,2677,6235.9508
1593,-213913,-2983.1148,-4535,-22794.2670
1600,-25554,1524.8713,2741,7631.8228
1605,-212490,-2049.0796,-3479,-18523.7846
1606,1456054,4567.6144,7065,66513.9142
1607,369903,4953.2340,7028,38062.2887
1608,1188363,5813.4364,7541,69316.1953
1609,163665,3101.4226,5190,20187.6510
1617,142923,2803.1352,5077,18315.5662
1618,0,0.0000,0,0.0000
1625,349681,4744.9214,6781,35793.9234
1638,-70047,-1476.4058,-2640,-9390.5578
1639,28631,1416.3734,2719,6244.0516
1650,113142,2532.9275,4766,15963.1109
1671,2174805,5192.0876,7454,85449.9010
1688,12182,794.8777,1233,3152.0960
1703,-27105,162.7049,334,-537.2967
1704,588698,5122.0078,7248,46904.1696
1707,87513,2235.0306,3836,16601.0694
1728,1181285,6388.0522,7628,71768.2387
1729,18958,1232.9665,2170,5654.6691
1730,-226259,-2069.4018,-3604,-19226.0920
1731,4356,1011.6267,2012,3702.8354
1737,-76875,55.3429,3,-3713.0497
1739,-133738,-1863.3441,-3268,-14474.3025
1740,-84590,-986.2757,-1962,-8528.6447
1741,18108,1005.7114,2042,5482.2713
1742,330321,3842.2692,6053,31176.5376
1743,147706,2520.6718,4492,18296.0115
1748,-330214,-1641.8756,-3045,-20366.4501
1749,-32047,-583.7577,-966,-4160.8959
1750,-77327,-507.2346,-914,-5965.4653
1752,19733,1145.1817,2462,4774.9289
1753,40374,1597.0594,2920,8115.6310
1925,-79418,-416.7462,-852,-6108.9804
1926,86626,2100.6569,3621,12677.5299
1924,-149598,-1286.2862,-2230,-12967.7792
1757,-349193,-1936.2343,-3428,-23004.4693
1758,135507,2915.0658,5265,18485.4468
1759,-29333,883.1716,1576,1900.8281
1760,424294,4353.5491,6651,37801.5111
1761,-25374,-1281.5026,-1930,-5549.4793
1763,-121765,-853.0498,-1667,-9568.7088
1764,-23043,509.2985,756,611.0333
1772,-45885,-647.2172,-1286,-5109.4924
1773,2046585,5732.6780,7536,88032.0896
1774,-74126,-1091.1899,-1913,-8343.1807
1868,-159274,-353.4327,-771,-8433.4949
1779,-31148,132.9387,278,-1431.4716
1780,17554,1110.1396,1899,4430.3869
1788,31874,1533.6153,3167,6881.2982
1789,-100559,-2099.3434,-3663,-13717.3302
1790,-108624,-1968.1006,-3389,-13773.5730
1804,-51626,-500.7325,-1009,-4997.1419
1805,205602,3999.5479,6139,26117.2964
1822,-77534,1.1349,21,-3705.6210
1836,273004,3848.1659,6350,28944.7476
1838,-45091,197.9156,367,-1934.7319
1839,-2313,1064.3094,1663,4393.9809
1841,-15288,-320.1048,-617,-2179.0779
1842,-6367,610.0338,1105,1776.5795
1848,149904,3375.7670,5370,21090.8138
1849,79908,2257.4175,3880,13002.7548
1850,36530,1880.9027,3281,9141.3062
1851,754867,2820.2919,4861,39874.5182
1852,-18908,547.4371,1055,849.2781
1856,535754,5135.4999,7187,45070.5755
1860,188291,2626.3582,4392,20575.9751
1861,-283684,-756.9943,-1443,-13718.1449
1862,-153106,-32.6776,-175,-6464.7096
1867,-48621,-835.0049,-1465,-6166.0924
1868,0,0.0000,0,0.0000
1869,-58052,-265.2893,-355,-4598.1543
1870,-103819,-369.9007,-865,-6553.1893
1871,-41786,69.4984,128,-2517.8963
1877,167643,3188.8888,5055,21180.8279
1878,378852,4173.8280,6436,34712.5826
1879,101574,2469.8013,4388,15216.9760
1880,-99673,1269.1606,2093,6556.0792
2063,-80517,189.5443,297,-2724.2496
1890,300229,3695.6177,5833,29783.8095
1891,443766,5177.5000,7078,41721.0272
1894,64480,2271.1543,4015,11547.3774
2079,-25360,-937.7870,-1762,-4676.8319
1897,0,0.0000,0,0.0000
1898,132300,3153.4320,5023,19414.5241
1899,-323361,-1518.1929,-2903,-19892.0251
1901,-50040,-242.1865,-352,-4087.1288
1904,4594,1155.9832,2082,4062.0464
1905,1061599,4481.9031,6883,58463.1540
1906,-37841,457.6956,712,-494.3525
1912,-335,800.0517,1305,2543.6065
1920,-16170,-807.3174,-1409,-3540.7959
1922,0,0.0000,0,0.0000
1923,0,0.0000,0,0.0000
1924,0,0.0000,0,0.0000
1925,0,0.0000,0,0.0000
1926,0,0.0000,0,0.0000
1927,0,0.0000,0,0.0000
1930,-18681,243.2180,444,-204.6089
1931,84199,2156.1182,4019,13458.4989
1932,-177540,-1855.8798,-3122,-16314.4946
1933,28479,1613.7767,2788,7506.2797
1934,287269,3437.6484,5530,28834.6105
1935,174178,2883.5782,4994,21556.6565
1936,197420,2771.1772,4681,23020.9606
1937,312805,4366.9330,6695,32807.5660
1938,105593,2964.9592,4748,17612.9310
1939,-112159,579.9389,908,-1770.7282
1940,1002762,4938.3961,7121,59495.9277
1941,136301,2686.0324,4431,18207.3476
1942,333973,3947.6744,6138,32204.7376
1943,-27469,-433.9025,-858,-3359.1896
1944,-14292,-341.0081,-688,-2133.2864
1945,-21823,-1112.9452,-1673,-4802.8003
1946,-13533,-729.3826,-1203,-3074.4948
1947,51067,2002.1343,3443,9931.6412
1948,649523,5082.7585,7208,49132.3066
1949,118170,2936.3801,4642,18054.9858
1951,18541,1306.2845,2183,5251.7276
1952,-96328,1049.5431,1953,3056.4576
1953,52160,2152.3485,3837,10861.4424
1954,63095,2264.4570,3937,11804.0682
1955,81359,2838.0312,4632,14553.1569
1956,87463,2901.8610,4823,15134.4491
1957,78517,2743.3851,4494,13992.7182
1958,102419,3190.0352,5104,17035.7626
1959,517103,5380.5633,7188,45126.9312
1961,28536,1378.7192,2591,6136.8178
1962,787844,5735.5145,7559,57461.8529
1963,-258265,-1454.8238,-2710,-17257.3567
1964,20859,1262.8366,2450,5276.2102
1965,14143,1043.7492,1959,3992.2442
1966,219211,3446.0823,5276,24670.6915
1967,21560,1328.5870,2499,5995.9390
1969,62601,2226.4588,3953,11342.5478
1970,-256326,-1334.7405,-2409,-16545.7312
1971,-189931,-1327.7467,-2451,-14073.7715
1972,161252,3193.5992,5251,21289.3355
1973,75009,2552.8826,4286,13542.7747
1974,55577,2190.4068,3836,11154.1849
1975,0,0.0000,0,0.0000
1976,353719,4828.3057,6766,36444.0685
1977,-10086,-305.6678,-541,-1741.2346
1978,-42204,274.5864,485,-1068.0436
1979,25991,1467.4357,2691,6452.9909
1980,-109414,-1244.9986,-2392,-10715.8505
1981,226024,4037.4856,6204,27327.4666
1982,6461,1197.9763,2063,4924.8321
1983,72698,2137.2743,4014,12038.0154
1984,228844,4627.7460,6389,29563.1916
1985,-61261,-792.8243,-1513,-6306.3110
1986,-45892,-659.4979,-1276,-5239.2592
1987,-84434,-984.7342,-1977,-8341.0394
1989,-57591,-929.4196,-1857,-6824.3170
1990,-47519,39.3847,87,-2895.9814
1991,24331,1706.8081,3219,7364.7675
1995,-56663,-87.8563,-217,-3898.0431
1996,-70875,-1644.5411,-2954,-10128.6275
1997,-36315,-214.2878,-421,-3129.9352
1999,4584,1291.1371,2162,4675.9304
2000,31297,1724.1081,2984,7904.4005
2001,-69030,-1262.7660,-2413,-8718.3643
2010,-34574,576.6404,961,471.2608
2042,46304,2121.3653,3623,9729.9332
2045,284073,4323.6114,6403,31177.4549
2046,296040,4334.0356,6493,31856.9542
2047,87028,2884.8331,4759,15357.9647
2049,173429,3355.0900,5770,22246.3763
2051,0,0.0000,0,0.0000
2059,251453,3898.6794,6006,27816.6767
2060,-27767,505.3128,964,-34.0354
2062,-7383,-457.7446,-826,-1812.7458
2063,0,0.0000,0,0.0000
2074,136250,3170.6381,5140,19309.2811
2076,36535,1657.9367,2901,7814.2423
2077,-31508,-1083.6714,-2007,-5609.8591
2078,-16552,326.3651,449,-112.2422
2079,0,0.0000,0,0.0000
2080,31230,1586.4754,2817,7131.9618
2082,-41162,-0.3209,12,-2767.0270
2083,48410,1931.7599,3516,9515.8424
2084,58762,2223.5235,4116,12029.2940
2086,0,0.0000,0,0.0000
2087,-142362,-1423.8128,-2596,-13192.7980
2088,-15713,-442.6299,-815,-2569.3650
2089,-43221,-168.8302,-311,-3174.3210
2090,-37789,-956.5233,-1865,-5679.9746
2091,-26561,-1269.9730,-1678,-5631.3907
2092,54839,1928.2848,3540,10199.6271
2093,-26112,-860.6806,-1625,-4531.5994
2094,214394,3705.8710,5819,25412.3131
2095,0,0.0000,0,0.0000
2096,169813,3495.2291,5560,22180.1758
2097,100931,2766.0508,4501,15637.9666
2098,-62656,-1201.8054,-2321,-8095.8358
2103,123651,3091.3966,5144,18324.6052
2107,44559,2046.8634,3407,10758.5504
2108,144307,3526.1809,5531,20904.3430
2120,-6322,625.6859,1195,1657.8197
2121,12247,1437.3038,2458,6346.0845
2126,-25783,541.9699,959,560.9572
2127,455787,3932.8157,6360,36759.7241
2128,9008,1008.7067,1883,3800.1094
2129,-456716,-1693.7194,-3145,-24373.0390
2132,-60,-5.8636,-13,-18.7529
2135,126174,2915.3048,4901,18619.1432
2137,-78,-7.0764,-10,-23.4575
2141,112911,2747.2655,4529,16561.9713
2142,63303,2108.3883,3436,11149.6296
2158,-32665,-604.6842,-1150,-4257.0700
2166,32662,1635.1627,2849,7120.3922
2167,-93169,-895.0378,-1719,-8642.1048
2168,-40625,-383.2026,-745,-3936.6027
2169,-22612,-828.7415,-1489,-4217.7285
2170,-31069,-167.7957,-316,-2561.4367
2171,-23778,-464.4586,-858,-3231.5960
2172,-38367,86.7178,129,-2176.8513
2173,-55368,-368.8473,-865,-4264.0268
2174,-87143,-606.5460,-1197,-6874.8329
2175,-7110,202.7678,267,-104.6380
2215,87372,2462.3029,4544,13915.0301
2216,-83719,121.0179,195,-3358.4609
2217,-49772,-1721.0086,-2893,-8869.0789
2220,-7542,-234.0181,-519,-1316.0435
2225,435619,3257.2512,5380,34138.5570
2240,-42179,-1035.3623,-1950,-6162.5005
2255,1811,199.5323,375,623.3783
2257,5084,996.6182,1827,4182.1373
2274,-6370,-151.6537,-364,-1024.5984
2281,58636,1922.5599,3447,10339.0342
2282,12673,902.6885,1638,3586.9609
2284,-671,-50.7915,-88,-183.7736
2286,-161861,-888.7814,-1712,-10868.1910
2293,-81420,67.8564,112,-3592.1306
2299,-9754,954.7115,1688,2962.5668
2300,-78589,-109.2698,-223,-4534.0697
2310,-39488,-419.4433,-814,-4036.4440
2314,32421,1619.6605,3224,7403.6891
2319,-231287,-3355.1110,-5170,-25108.2681
2326,35991,1696.6732,2927,7766.6654
2327,0,0.0000,0,0.0000
2328,121553,2948.0523,5306,18180.3057
2329,-107192,-1826.6893,-3278,-12893.8613
2333,-88250,-72.9351,-106,-4677.4422
2354,282914,2801.6697,4646,25678.1576
2396,-103519,65.0586,101,-4618.0529
2408,-76814,-2222.4667,-3449,-12299.3668
2411,4165,513.3173,939,1658.4047
2412,-7335,-327.5215,-640,-1517.7100
2414,9228,779.9750,1373,2821.9469
2415,5,76.7617,184,156.9400
2418,-6698,-391.7488,-735,-1598.1382
2425,-65077,-194.2264,-405,-4273.3221
2427,-105875,-131.6433,-258,-5534.5957
2428,0,0.0000,0,0.0000
2430,-17570,-212.1342,-413,-1975.0508
2439,371532,3836.8409,6210,32969.3157
2440,13735,1011.4224,1853,3963.9135
2441,0,0.0000,0,0.0000
2442,255,47.8204,108,142.8577
2443,7056,1295.4533,2246,4793.4218
2448,-76222,-560.9801,-1056,-6542.7584
2449,0,0.0000,0,0.0000
2450,-29079,-810.1917,-1608,-4671.3034
2451,-9808,1152.8587,1899,4909.4917
2453,-397630,-368.8303,-817,-14345.8500
2454,-76767,-2207.4667,-3804,-12301.7696
2459,270109,3376.8815,5699,27067.0343
2460,290225,3440.9639,5931,28284.0447
2461,488733,3901.9389,6399,38000.0942
2462,87966,2596.4585,4418,14923.0688
2463,1178238,4494.5686,6832,60188.2030
2464,419244,3184.6849,5541,32472.4648
2469,-38015,-97.2751,-238,-2814.7874
2470,73806,2229.2181,4045,12286.4025
2471,-60187,-819.3426,-1507,-6619.5712
2472,-61679,-1191.9716,-2339,-8005.9885
2473,-23879,985.9630,1466,2601.1656
2474,-294173,-1544.1952,-2823,-19219.5803
2475,-176190,-1050.1738,-1960,-12729.2704
2476,-26416,896.7303,1556,2667.6388
2477,-34663,-543.8312,-1177,-4206.8473
2478,-3786,1267.3282,2243,5698.1762
2480,-64802,-2083.6626,-2983,-10909.0173
2481,140492,3453.5712,5339,20401.4456
2482,-105396,194.7936,322,-3280.1573
2487,-50771,-1066.5500,-2136,-6903.4753
2496,562372,5064.3782,7144,45699.8665
2504,72377,2019.4163,3461,12288.8358
2531,94762,2491.8067,4374,14425.5211
2566,-506716,-3887.3858,-6017,-37978.1531
2567,231861,2287.0559,4066,21280.9647
2582,433068,4381.1050,6977,37804.7794
2585,775540,3231.7206,5284,43782.8814
2586,80235,1937.1880,3421,12476.0100
2603,267864,3780.7234,5975,28350.5216
2604,59034,1899.2366,3196,10252.8515
2605,-85624,-554.8503,-1139,-6855.3185
2606,-114440,-679.1059,-1390,-8591.2860
2607,0,0.0000,0,0.0000
2608,-221141,-1891.9502,-3223,-18258.3632
2609,87513,2130.8205,3754,14379.9596
2610,-63368,-464.5106,-939,-5450.0952
2611,156643,3543.3919,5462,21611.7588
2617,172843,2163.7949,3677,19424.4878
2642,-138564,-2165.5877,-3689,-15829.4514
2643,126004,2680.2930,5156,16976.3385
2661,20701,1239.9073,2463,5816.1245
2662,130188,2675.2074,4518,17160.9597
2664,418385,4540.6576,6605,37981.7205
2667,-4,-0.4000,-1,-1.2649
2680,-65220,15.4751,56,-3246.1852
2681,-23415,281.0224,479,-595.6459
2682,-93239,-786.7145,-1582,-7918.2088
2688,-46821,274.0184,479,-1373.0789
2689,214523,3186.3917,5115,23989.3245
2690,21337,1401.4151,2580,6215.8327
2691,14559,1234.8618,2325,5234.3446
